Model,DPO3014
Firmware Version,2.23

Waveform Type,Analog
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.02
Horizontal Delay,0
Sample Interval,2e-05
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Vertical Position,0
Label,
TIME,CH1
-5.282e-02,-0.08
-5.280e-02,0
-5.278e-02,-0.08
-5.276e-02,-0.08
-5.274e-02,-0.08
-5.272e-02,0
-5.270e-02,-0.08
-5.268e-02,0
-5.266e-02,-0.08
-5.264e-02,0
-5.262e-02,0
-5.260e-02,-0.08
-5.258e-02,-0.08
-5.256e-02,-0.08
-5.254e-02,0
-5.252e-02,0
-5.250e-02,-0.08
-5.248e-02,-0.08
-5.246e-02,0
-5.244e-02,-0.08
-5.242e-02,-0.08
-5.240e-02,-0.08
-5.238e-02,-0.08
-5.236e-02,-0.08
-5.234e-02,-0.08
-5.232e-02,-0.08
-5.230e-02,-0.08
-5.228e-02,-0.08
-5.226e-02,0
-5.224e-02,-0.08
-5.222e-02,0
-5.220e-02,-0.08
-5.218e-02,-0.08
-5.216e-02,-0.08
-5.214e-02,0
-5.212e-02,-0.08
-5.210e-02,0
-5.208e-02,-0.16
-5.206e-02,-0.08
-5.204e-02,-0.08
-5.202e-02,0
-5.200e-02,-0.08
-5.198e-02,-0.08
-5.196e-02,0
-5.194e-02,-0.08
-5.192e-02,-0.08
-5.190e-02,-0.16
-5.188e-02,-0.08
-5.186e-02,-0.08
-5.184e-02,-0.08
-5.182e-02,0
-5.180e-02,-0.08
-5.178e-02,0
-5.176e-02,-0.08
-5.174e-02,0
-5.172e-02,-0.08
-5.170e-02,-0.08
-5.168e-02,-0.08
-5.166e-02,-0.08
-5.164e-02,-0.08
-5.162e-02,-0.08
-5.160e-02,-0.08
-5.158e-02,0
-5.156e-02,-0.08
-5.154e-02,-0.16
-5.152e-02,0
-5.150e-02,-0.08
-5.148e-02,0
-5.146e-02,-0.08
-5.144e-02,0
-5.142e-02,-0.08
-5.140e-02,0
-5.138e-02,0
-5.136e-02,0
-5.134e-02,0
-5.132e-02,-0.08
-5.130e-02,-0.32
-5.128e-02,-0.56
-5.126e-02,-1.04
-5.124e-02,-1.52
-5.122e-02,-2.16
-5.120e-02,-2.72
-5.118e-02,-3.12
-5.116e-02,-3.68
-5.114e-02,-4.16
-5.112e-02,-4.48
-5.110e-02,-4.8
-5.108e-02,-5.04
-5.106e-02,-5.2
-5.104e-02,-5.28
-5.102e-02,-5.52
-5.100e-02,-5.52
-5.098e-02,-5.52
-5.096e-02,-5.52
-5.094e-02,-5.44
-5.092e-02,-5.52
-5.090e-02,-5.28
-5.088e-02,-5.2
-5.086e-02,-5.12
-5.084e-02,-4.96
-5.082e-02,-4.64
-5.080e-02,-4.64
-5.078e-02,-4.4
-5.076e-02,-4.24
-5.074e-02,-4.08
-5.072e-02,-3.84
-5.070e-02,-3.6
-5.068e-02,-3.44
-5.066e-02,-3.28
-5.064e-02,-2.96
-5.062e-02,-2.88
-5.060e-02,-2.64
-5.058e-02,-2.48
-5.056e-02,-2.32
-5.054e-02,-2.16
-5.052e-02,-2
-5.050e-02,-1.76
-5.048e-02,-1.68
-5.046e-02,-1.36
-5.044e-02,-1.36
-5.042e-02,-1.12
-5.040e-02,-1.04
-5.038e-02,-1.04
-5.036e-02,-0.88
-5.034e-02,-0.72
-5.032e-02,-0.72
-5.030e-02,-0.48
-5.028e-02,-0.56
-5.026e-02,-0.48
-5.024e-02,-0.4
-5.022e-02,-0.32
-5.020e-02,-0.24
-5.018e-02,-0.32
-5.016e-02,-0.32
-5.014e-02,-0.24
-5.012e-02,-0.24
-5.010e-02,-0.4
-5.008e-02,-0.24
-5.006e-02,-0.24
-5.004e-02,-0.24
-5.002e-02,-0.32
-5.000e-02,-0.16
-4.998e-02,-0.16
-4.996e-02,-0.24
-4.994e-02,-0.16
-4.992e-02,-0.08
-4.990e-02,-0.16
-4.988e-02,-0.16
-4.986e-02,-0.08
-4.984e-02,-0.32
-4.982e-02,-0.24
-4.980e-02,-0.08
-4.978e-02,-0.08
-4.976e-02,0
-4.974e-02,-0.08
-4.972e-02,0
-4.970e-02,0
-4.968e-02,0
-4.966e-02,0.08
-4.964e-02,-0.08
-4.962e-02,-0.08
-4.960e-02,-0.08
-4.958e-02,0
-4.956e-02,0.08
-4.954e-02,0.08
-4.952e-02,0
-4.950e-02,-0.08
-4.948e-02,-0.08
-4.946e-02,0
-4.944e-02,0
-4.942e-02,0
-4.940e-02,-0.08
-4.938e-02,0
-4.936e-02,-0.08
-4.934e-02,0.08
-4.932e-02,0.16
-4.930e-02,-0.08
-4.928e-02,0
-4.926e-02,-0.08
-4.924e-02,0
-4.922e-02,0
-4.920e-02,0
-4.918e-02,0
-4.916e-02,0
-4.914e-02,0
-4.912e-02,0.08
-4.910e-02,0
-4.908e-02,0
-4.906e-02,0.08
-4.904e-02,-0.08
-4.902e-02,0
-4.900e-02,0
-4.898e-02,0
-4.896e-02,0.08
-4.894e-02,0.08
-4.892e-02,0
-4.890e-02,0.08
-4.888e-02,0
-4.886e-02,0.16
-4.884e-02,0.08
-4.882e-02,0.08
-4.880e-02,0
-4.878e-02,0
-4.876e-02,0.08
-4.874e-02,0
-4.872e-02,0
-4.870e-02,0
-4.868e-02,0.08
-4.866e-02,0
-4.864e-02,0
-4.862e-02,0
-4.860e-02,0.16
-4.858e-02,-0.08
-4.856e-02,0
-4.854e-02,0.08
-4.852e-02,0.16
-4.850e-02,0.08
-4.848e-02,0
-4.846e-02,0.08
-4.844e-02,0
-4.842e-02,0
-4.840e-02,0
-4.838e-02,0.08
-4.836e-02,0
-4.834e-02,0.08
-4.832e-02,-0.08
-4.830e-02,0.24
-4.828e-02,0
-4.826e-02,0.08
-4.824e-02,0.16
-4.822e-02,0.08
-4.820e-02,0.08
-4.818e-02,0
-4.816e-02,0.08
-4.814e-02,0.16
-4.812e-02,0
-4.810e-02,0.08
-4.808e-02,0
-4.806e-02,0.16
-4.804e-02,0
-4.802e-02,0.08
-4.800e-02,0.08
-4.798e-02,0.08
-4.796e-02,0.16
-4.794e-02,0
-4.792e-02,0
-4.790e-02,0.16
-4.788e-02,0
-4.786e-02,0
-4.784e-02,0.16
-4.782e-02,0.08
-4.780e-02,0.08
-4.778e-02,0.08
-4.776e-02,0
-4.774e-02,0
-4.772e-02,0.08
-4.770e-02,0
-4.768e-02,0.16
-4.766e-02,0.16
-4.764e-02,0.16
-4.762e-02,0.08
-4.760e-02,0.08
-4.758e-02,0
-4.756e-02,-0.08
-4.754e-02,0.08
-4.752e-02,0.16
-4.750e-02,0
-4.748e-02,0.08
-4.746e-02,0.24
-4.744e-02,0.08
-4.742e-02,0
-4.740e-02,0.08
-4.738e-02,0.16
-4.736e-02,0
-4.734e-02,0.16
-4.732e-02,0
-4.730e-02,0
-4.728e-02,0
-4.726e-02,0
-4.724e-02,0
-4.722e-02,0
-4.720e-02,0.08
-4.718e-02,0.08
-4.716e-02,0
-4.714e-02,0.16
-4.712e-02,0
-4.710e-02,0.08
-4.708e-02,0.08
-4.706e-02,0
-4.704e-02,0
-4.702e-02,0.32
-4.700e-02,0
-4.698e-02,0
-4.696e-02,0
-4.694e-02,0.08
-4.692e-02,0.08
-4.690e-02,0
-4.688e-02,0.08
-4.686e-02,0
-4.684e-02,0.08
-4.682e-02,0
-4.680e-02,0
-4.678e-02,0
-4.676e-02,0.16
-4.674e-02,0.16
-4.672e-02,0.08
-4.670e-02,0.16
-4.668e-02,0.16
-4.666e-02,0.16
-4.664e-02,0
-4.662e-02,0.08
-4.660e-02,0.08
-4.658e-02,0.08
-4.656e-02,0
-4.654e-02,0.08
-4.652e-02,0
-4.650e-02,0.08
-4.648e-02,0.08
-4.646e-02,0
-4.644e-02,0.08
-4.642e-02,0.08
-4.640e-02,0.08
-4.638e-02,0.08
-4.636e-02,0.08
-4.634e-02,0
-4.632e-02,0.08
-4.630e-02,0.08
-4.628e-02,0
-4.626e-02,0
-4.624e-02,0
-4.622e-02,0.08
-4.620e-02,0.08
-4.618e-02,0
-4.616e-02,0
-4.614e-02,0
-4.612e-02,0.08
-4.610e-02,0
-4.608e-02,0
-4.606e-02,0.16
-4.604e-02,0
-4.602e-02,0
-4.600e-02,0.16
-4.598e-02,0
-4.596e-02,0.08
-4.594e-02,0
-4.592e-02,0
-4.590e-02,0.08
-4.588e-02,0
-4.586e-02,0.16
-4.584e-02,0.08
-4.582e-02,0
-4.580e-02,0
-4.578e-02,0.08
-4.576e-02,0.08
-4.574e-02,0.08
-4.572e-02,-0.08
-4.570e-02,0.16
-4.568e-02,0.08
-4.566e-02,0.08
-4.564e-02,0.08
-4.562e-02,0.16
-4.560e-02,0
-4.558e-02,0.16
-4.556e-02,0.24
-4.554e-02,0.08
-4.552e-02,0.16
-4.550e-02,0.16
-4.548e-02,0.16
-4.546e-02,0.08
-4.544e-02,0.08
-4.542e-02,0
-4.540e-02,0.16
-4.538e-02,0.08
-4.536e-02,0
-4.534e-02,0.08
-4.532e-02,0
-4.530e-02,0.16
-4.528e-02,0.08
-4.526e-02,0.16
-4.524e-02,0
-4.522e-02,0
-4.520e-02,0.08
-4.518e-02,0
-4.516e-02,0.08
-4.514e-02,0
-4.512e-02,0
-4.510e-02,0.08
-4.508e-02,0.16
-4.506e-02,0
-4.504e-02,0.24
-4.502e-02,0
-4.500e-02,0
-4.498e-02,0
-4.496e-02,0
-4.494e-02,0
-4.492e-02,0
-4.490e-02,0
-4.488e-02,0.08
-4.486e-02,0.08
-4.484e-02,0.08
-4.482e-02,0.16
-4.480e-02,0
-4.478e-02,0
-4.476e-02,-0.08
-4.474e-02,0.16
-4.472e-02,0
-4.470e-02,0
-4.468e-02,0.08
-4.466e-02,0.08
-4.464e-02,0
-4.462e-02,0
-4.460e-02,0.08
-4.458e-02,0.08
-4.456e-02,-0.08
-4.454e-02,0.08
-4.452e-02,0
-4.450e-02,0
-4.448e-02,0
-4.446e-02,0.08
-4.444e-02,0
-4.442e-02,0.08
-4.440e-02,0
-4.438e-02,0
-4.436e-02,0
-4.434e-02,0
-4.432e-02,0.08
-4.430e-02,0.08
-4.428e-02,0
-4.426e-02,0.08
-4.424e-02,0
-4.422e-02,0.08
-4.420e-02,0.08
-4.418e-02,0
-4.416e-02,0.16
-4.414e-02,0.08
-4.412e-02,0
-4.410e-02,0.08
-4.408e-02,0
-4.406e-02,0
-4.404e-02,0.08
-4.402e-02,0.08
-4.400e-02,0.08
-4.398e-02,0
-4.396e-02,0
-4.394e-02,0.08
-4.392e-02,0.08
-4.390e-02,0.16
-4.388e-02,0.16
-4.386e-02,0
-4.384e-02,0.08
-4.382e-02,0.08
-4.380e-02,0
-4.378e-02,0
-4.376e-02,0
-4.374e-02,0
-4.372e-02,0
-4.370e-02,0
-4.368e-02,0.08
-4.366e-02,0.08
-4.364e-02,0.08
-4.362e-02,0
-4.360e-02,0
-4.358e-02,0
-4.356e-02,-0.08
-4.354e-02,0
-4.352e-02,0
-4.350e-02,0
-4.348e-02,0
-4.346e-02,0.08
-4.344e-02,0
-4.342e-02,0
-4.340e-02,0
-4.338e-02,0
-4.336e-02,0.08
-4.334e-02,0
-4.332e-02,0.08
-4.330e-02,0
-4.328e-02,0.08
-4.326e-02,0.08
-4.324e-02,0
-4.322e-02,0
-4.320e-02,0.08
-4.318e-02,0
-4.316e-02,0
-4.314e-02,0.08
-4.312e-02,0.08
-4.310e-02,0.08
-4.308e-02,0
-4.306e-02,0
-4.304e-02,0.08
-4.302e-02,0
-4.300e-02,0
-4.298e-02,0.16
-4.296e-02,0.32
-4.294e-02,0.8
-4.292e-02,1.04
-4.290e-02,1.6
-4.288e-02,2
-4.286e-02,2.56
-4.284e-02,3.04
-4.282e-02,3.52
-4.280e-02,3.84
-4.278e-02,4.24
-4.276e-02,4.56
-4.274e-02,4.72
-4.272e-02,5.12
-4.270e-02,5.12
-4.268e-02,5.12
-4.266e-02,5.36
-4.264e-02,5.44
-4.262e-02,5.28
-4.260e-02,5.28
-4.258e-02,5.2
-4.256e-02,5.2
-4.254e-02,5.04
-4.252e-02,4.96
-4.250e-02,4.88
-4.248e-02,4.72
-4.246e-02,4.4
-4.244e-02,4.56
-4.242e-02,4.24
-4.240e-02,4
-4.238e-02,3.84
-4.236e-02,3.6
-4.234e-02,3.36
-4.232e-02,3.12
-4.230e-02,3.04
-4.228e-02,2.88
-4.226e-02,2.56
-4.224e-02,2.48
-4.222e-02,2.24
-4.220e-02,2.08
-4.218e-02,1.92
-4.216e-02,1.76
-4.214e-02,1.6
-4.212e-02,1.52
-4.210e-02,1.28
-4.208e-02,1.36
-4.206e-02,1.04
-4.204e-02,0.88
-4.202e-02,0.88
-4.200e-02,0.8
-4.198e-02,0.64
-4.196e-02,0.64
-4.194e-02,0.48
-4.192e-02,0.48
-4.190e-02,0.56
-4.188e-02,0.48
-4.186e-02,0.4
-4.184e-02,0.4
-4.182e-02,0.24
-4.180e-02,0.32
-4.178e-02,0.24
-4.176e-02,0.24
-4.174e-02,0.24
-4.172e-02,0.24
-4.170e-02,0.32
-4.168e-02,0.24
-4.166e-02,0.4
-4.164e-02,0.16
-4.162e-02,0.4
-4.160e-02,0.32
-4.158e-02,0.16
-4.156e-02,0.32
-4.154e-02,0
-4.152e-02,0.08
-4.150e-02,0.08
-4.148e-02,0
-4.146e-02,0.08
-4.144e-02,0
-4.142e-02,0.08
-4.140e-02,0
-4.138e-02,0.08
-4.136e-02,-0.08
-4.134e-02,0
-4.132e-02,0.08
-4.130e-02,0
-4.128e-02,0
-4.126e-02,-0.08
-4.124e-02,0
-4.122e-02,0
-4.120e-02,-0.08
-4.118e-02,0
-4.116e-02,0
-4.114e-02,0.08
-4.112e-02,0
-4.110e-02,0
-4.108e-02,0
-4.106e-02,0
-4.104e-02,0
-4.102e-02,0
-4.100e-02,0
-4.098e-02,0
-4.096e-02,-0.08
-4.094e-02,0
-4.092e-02,-0.08
-4.090e-02,-0.08
-4.088e-02,0
-4.086e-02,0.08
-4.084e-02,-0.08
-4.082e-02,0
-4.080e-02,0
-4.078e-02,0
-4.076e-02,-0.08
-4.074e-02,0
-4.072e-02,-0.08
-4.070e-02,0
-4.068e-02,-0.16
-4.066e-02,0
-4.064e-02,-0.08
-4.062e-02,0
-4.060e-02,0
-4.058e-02,0
-4.056e-02,0
-4.054e-02,0
-4.052e-02,-0.08
-4.050e-02,0
-4.048e-02,-0.08
-4.046e-02,0
-4.044e-02,0
-4.042e-02,0
-4.040e-02,0
-4.038e-02,-0.08
-4.036e-02,0
-4.034e-02,0
-4.032e-02,0
-4.030e-02,0
-4.028e-02,-0.16
-4.026e-02,0
-4.024e-02,0
-4.022e-02,0
-4.020e-02,0
-4.018e-02,-0.16
-4.016e-02,-0.08
-4.014e-02,-0.08
-4.012e-02,-0.08
-4.010e-02,-0.08
-4.008e-02,0
-4.006e-02,-0.08
-4.004e-02,-0.08
-4.002e-02,-0.08
-4.000e-02,-0.08
-3.998e-02,0
-3.996e-02,0
-3.994e-02,-0.16
-3.992e-02,-0.08
-3.990e-02,-0.08
-3.988e-02,0
-3.986e-02,-0.08
-3.984e-02,0
-3.982e-02,-0.08
-3.980e-02,-0.08
-3.978e-02,-0.08
-3.976e-02,-0.08
-3.974e-02,-0.08
-3.972e-02,-0.24
-3.970e-02,-0.08
-3.968e-02,-0.08
-3.966e-02,-0.16
-3.964e-02,0
-3.962e-02,-0.08
-3.960e-02,-0.08
-3.958e-02,-0.08
-3.956e-02,0
-3.954e-02,-0.16
-3.952e-02,-0.08
-3.950e-02,-0.08
-3.948e-02,-0.16
-3.946e-02,-0.08
-3.944e-02,0
-3.942e-02,-0.08
-3.940e-02,-0.08
-3.938e-02,-0.08
-3.936e-02,-0.08
-3.934e-02,0
-3.932e-02,-0.16
-3.930e-02,-0.16
-3.928e-02,-0.08
-3.926e-02,-0.08
-3.924e-02,0
-3.922e-02,-0.08
-3.920e-02,0
-3.918e-02,-0.08
-3.916e-02,-0.08
-3.914e-02,0
-3.912e-02,-0.08
-3.910e-02,-0.08
-3.908e-02,-0.08
-3.906e-02,-0.08
-3.904e-02,0
-3.902e-02,0
-3.900e-02,-0.08
-3.898e-02,-0.24
-3.896e-02,0
-3.894e-02,0
-3.892e-02,0
-3.890e-02,0
-3.888e-02,0
-3.886e-02,-0.08
-3.884e-02,0
-3.882e-02,0
-3.880e-02,0
-3.878e-02,0
-3.876e-02,-0.16
-3.874e-02,0
-3.872e-02,-0.08
-3.870e-02,0.08
-3.868e-02,-0.08
-3.866e-02,-0.08
-3.864e-02,0
-3.862e-02,0.08
-3.860e-02,-0.08
-3.858e-02,-0.16
-3.856e-02,0
-3.854e-02,-0.08
-3.852e-02,0
-3.850e-02,-0.08
-3.848e-02,-0.08
-3.846e-02,-0.08
-3.844e-02,-0.08
-3.842e-02,-0.08
-3.840e-02,-0.08
-3.838e-02,-0.16
-3.836e-02,-0.08
-3.834e-02,-0.24
-3.832e-02,0
-3.830e-02,-0.08
-3.828e-02,-0.08
-3.826e-02,-0.08
-3.824e-02,-0.08
-3.822e-02,-0.08
-3.820e-02,-0.08
-3.818e-02,-0.08
-3.816e-02,-0.08
-3.814e-02,0
-3.812e-02,-0.16
-3.810e-02,-0.08
-3.808e-02,-0.08
-3.806e-02,-0.08
-3.804e-02,-0.24
-3.802e-02,-0.08
-3.800e-02,-0.08
-3.798e-02,-0.08
-3.796e-02,-0.08
-3.794e-02,-0.08
-3.792e-02,-0.16
-3.790e-02,-0.08
-3.788e-02,0
-3.786e-02,0
-3.784e-02,0
-3.782e-02,-0.08
-3.780e-02,-0.16
-3.778e-02,-0.08
-3.776e-02,-0.08
-3.774e-02,-0.08
-3.772e-02,0
-3.770e-02,-0.08
-3.768e-02,-0.08
-3.766e-02,-0.08
-3.764e-02,-0.08
-3.762e-02,0
-3.760e-02,-0.08
-3.758e-02,0
-3.756e-02,0
-3.754e-02,0
-3.752e-02,0.08
-3.750e-02,0
-3.748e-02,0
-3.746e-02,0
-3.744e-02,-0.08
-3.742e-02,-0.08
-3.740e-02,-0.16
-3.738e-02,-0.08
-3.736e-02,0
-3.734e-02,-0.16
-3.732e-02,-0.08
-3.730e-02,-0.16
-3.728e-02,-0.08
-3.726e-02,-0.08
-3.724e-02,0.08
-3.722e-02,-0.08
-3.720e-02,-0.08
-3.718e-02,-0.08
-3.716e-02,0
-3.714e-02,-0.08
-3.712e-02,-0.08
-3.710e-02,-0.16
-3.708e-02,-0.08
-3.706e-02,-0.16
-3.704e-02,-0.08
-3.702e-02,-0.08
-3.700e-02,-0.08
-3.698e-02,-0.16
-3.696e-02,-0.08
-3.694e-02,-0.08
-3.692e-02,0
-3.690e-02,-0.08
-3.688e-02,-0.08
-3.686e-02,-0.16
-3.684e-02,0
-3.682e-02,-0.08
-3.680e-02,-0.08
-3.678e-02,-0.08
-3.676e-02,0
-3.674e-02,-0.08
-3.672e-02,0
-3.670e-02,-0.08
-3.668e-02,-0.08
-3.666e-02,0
-3.664e-02,-0.08
-3.662e-02,-0.16
-3.660e-02,-0.08
-3.658e-02,-0.08
-3.656e-02,0
-3.654e-02,-0.16
-3.652e-02,-0.24
-3.650e-02,-0.08
-3.648e-02,-0.08
-3.646e-02,0
-3.644e-02,-0.08
-3.642e-02,-0.08
-3.640e-02,0
-3.638e-02,-0.08
-3.636e-02,-0.08
-3.634e-02,0
-3.632e-02,0
-3.630e-02,0.08
-3.628e-02,-0.08
-3.626e-02,0
-3.624e-02,-0.08
-3.622e-02,-0.16
-3.620e-02,0
-3.618e-02,-0.08
-3.616e-02,-0.08
-3.614e-02,-0.08
-3.612e-02,-0.08
-3.610e-02,-0.08
-3.608e-02,0.08
-3.606e-02,0
-3.604e-02,-0.08
-3.602e-02,-0.08
-3.600e-02,-0.08
-3.598e-02,0
-3.596e-02,-0.08
-3.594e-02,0
-3.592e-02,-0.08
-3.590e-02,-0.08
-3.588e-02,-0.08
-3.586e-02,0.08
-3.584e-02,-0.08
-3.582e-02,-0.08
-3.580e-02,-0.08
-3.578e-02,-0.08
-3.576e-02,0
-3.574e-02,0
-3.572e-02,-0.08
-3.570e-02,-0.08
-3.568e-02,-0.08
-3.566e-02,-0.08
-3.564e-02,-0.16
-3.562e-02,-0.08
-3.560e-02,-0.08
-3.558e-02,0
-3.556e-02,-0.08
-3.554e-02,-0.08
-3.552e-02,-0.08
-3.550e-02,-0.08
-3.548e-02,0
-3.546e-02,-0.08
-3.544e-02,-0.08
-3.542e-02,0
-3.540e-02,-0.32
-3.538e-02,-0.16
-3.536e-02,0
-3.534e-02,-0.08
-3.532e-02,0
-3.530e-02,-0.16
-3.528e-02,-0.08
-3.526e-02,-0.08
-3.524e-02,-0.08
-3.522e-02,-0.08
-3.520e-02,-0.08
-3.518e-02,-0.08
-3.516e-02,-0.08
-3.514e-02,0
-3.512e-02,-0.16
-3.510e-02,-0.16
-3.508e-02,-0.16
-3.506e-02,-0.08
-3.504e-02,-0.08
-3.502e-02,0
-3.500e-02,0
-3.498e-02,0.08
-3.496e-02,0
-3.494e-02,-0.16
-3.492e-02,0
-3.490e-02,-0.08
-3.488e-02,0
-3.486e-02,-0.08
-3.484e-02,-0.08
-3.482e-02,-0.16
-3.480e-02,-0.4
-3.478e-02,-0.8
-3.476e-02,-1.28
-3.474e-02,-1.76
-3.472e-02,-2.32
-3.470e-02,-2.8
-3.468e-02,-3.44
-3.466e-02,-3.76
-3.464e-02,-4.48
-3.462e-02,-4.96
-3.460e-02,-5.28
-3.458e-02,-5.84
-3.456e-02,-6.24
-3.454e-02,-6.48
-3.452e-02,-6.64
-3.450e-02,-6.96
-3.448e-02,-6.96
-3.446e-02,-7.2
-3.444e-02,-7.2
-3.442e-02,-7.12
-3.440e-02,-6.96
-3.438e-02,-6.88
-3.436e-02,-6.88
-3.434e-02,-6.64
-3.432e-02,-6.4
-3.430e-02,-6.24
-3.428e-02,-6.08
-3.426e-02,-5.76
-3.424e-02,-5.84
-3.422e-02,-5.52
-3.420e-02,-5.2
-3.418e-02,-5.2
-3.416e-02,-4.96
-3.414e-02,-4.72
-3.412e-02,-4.64
-3.410e-02,-4.4
-3.408e-02,-4.08
-3.406e-02,-3.84
-3.404e-02,-3.6
-3.402e-02,-3.28
-3.400e-02,-3.2
-3.398e-02,-2.96
-3.396e-02,-2.8
-3.394e-02,-2.64
-3.392e-02,-2.56
-3.390e-02,-2.32
-3.388e-02,-2
-3.386e-02,-1.92
-3.384e-02,-1.76
-3.382e-02,-1.6
-3.380e-02,-1.36
-3.378e-02,-1.28
-3.376e-02,-1.2
-3.374e-02,-1.04
-3.372e-02,-0.72
-3.370e-02,-0.8
-3.368e-02,-0.56
-3.366e-02,-0.72
-3.364e-02,-0.48
-3.362e-02,-0.56
-3.360e-02,-0.48
-3.358e-02,-0.32
-3.356e-02,-0.4
-3.354e-02,-0.4
-3.352e-02,-0.32
-3.350e-02,-0.32
-3.348e-02,-0.4
-3.346e-02,-0.32
-3.344e-02,-0.32
-3.342e-02,-0.16
-3.340e-02,-0.16
-3.338e-02,-0.32
-3.336e-02,-0.4
-3.334e-02,-0.24
-3.332e-02,-0.24
-3.330e-02,-0.16
-3.328e-02,-0.16
-3.326e-02,-0.24
-3.324e-02,-0.08
-3.322e-02,-0.16
-3.320e-02,-0.08
-3.318e-02,-0.08
-3.316e-02,-0.08
-3.314e-02,-0.16
-3.312e-02,-0.08
-3.310e-02,0.08
-3.308e-02,0
-3.306e-02,0
-3.304e-02,0
-3.302e-02,0
-3.300e-02,0
-3.298e-02,0
-3.296e-02,0
-3.294e-02,-0.08
-3.292e-02,-0.08
-3.290e-02,0
-3.288e-02,-0.08
-3.286e-02,0
-3.284e-02,0
-3.282e-02,0
-3.280e-02,0
-3.278e-02,0
-3.276e-02,-0.08
-3.274e-02,0
-3.272e-02,0
-3.270e-02,0
-3.268e-02,0
-3.266e-02,0
-3.264e-02,0
-3.262e-02,0.08
-3.260e-02,-0.08
-3.258e-02,0
-3.256e-02,0
-3.254e-02,0
-3.252e-02,0
-3.250e-02,0
-3.248e-02,0
-3.246e-02,0.08
-3.244e-02,0.08
-3.242e-02,0
-3.240e-02,0
-3.238e-02,0
-3.236e-02,-0.08
-3.234e-02,0
-3.232e-02,0
-3.230e-02,0.08
-3.228e-02,0
-3.226e-02,0
-3.224e-02,0
-3.222e-02,0.08
-3.220e-02,0
-3.218e-02,0
-3.216e-02,-0.08
-3.214e-02,0
-3.212e-02,-0.08
-3.210e-02,0
-3.208e-02,0
-3.206e-02,0.08
-3.204e-02,-0.08
-3.202e-02,0.08
-3.200e-02,-0.08
-3.198e-02,0
-3.196e-02,0
-3.194e-02,0
-3.192e-02,0
-3.190e-02,0
-3.188e-02,0
-3.186e-02,0
-3.184e-02,0
-3.182e-02,0.08
-3.180e-02,0
-3.178e-02,0.16
-3.176e-02,0.08
-3.174e-02,0.16
-3.172e-02,0.16
-3.170e-02,0.08
-3.168e-02,0.08
-3.166e-02,0
-3.164e-02,0
-3.162e-02,0.08
-3.160e-02,0.08
-3.158e-02,0.24
-3.156e-02,0
-3.154e-02,0
-3.152e-02,0.08
-3.150e-02,0
-3.148e-02,0.24
-3.146e-02,0.16
-3.144e-02,0
-3.142e-02,0.16
-3.140e-02,0.16
-3.138e-02,0.08
-3.136e-02,0.16
-3.134e-02,0
-3.132e-02,0.08
-3.130e-02,0.16
-3.128e-02,0
-3.126e-02,0.16
-3.124e-02,0.16
-3.122e-02,0.08
-3.120e-02,0
-3.118e-02,0.08
-3.116e-02,0.16
-3.114e-02,0
-3.112e-02,0.08
-3.110e-02,0.08
-3.108e-02,0.08
-3.106e-02,0.16
-3.104e-02,0
-3.102e-02,0
-3.100e-02,0
-3.098e-02,0
-3.096e-02,0.16
-3.094e-02,0
-3.092e-02,0
-3.090e-02,0.16
-3.088e-02,0
-3.086e-02,0.08
-3.084e-02,0
-3.082e-02,0.08
-3.080e-02,0.08
-3.078e-02,0.08
-3.076e-02,0
-3.074e-02,0
-3.072e-02,0.08
-3.070e-02,0.08
-3.068e-02,0
-3.066e-02,0.08
-3.064e-02,0.08
-3.062e-02,0
-3.060e-02,0.16
-3.058e-02,0
-3.056e-02,0
-3.054e-02,0
-3.052e-02,0
-3.050e-02,0.16
-3.048e-02,0
-3.046e-02,0
-3.044e-02,0
-3.042e-02,0.08
-3.040e-02,0
-3.038e-02,0
-3.036e-02,0.16
-3.034e-02,0.08
-3.032e-02,0.16
-3.030e-02,0
-3.028e-02,0.16
-3.026e-02,0
-3.024e-02,0.16
-3.022e-02,0.08
-3.020e-02,0.16
-3.018e-02,0.08
-3.016e-02,0.08
-3.014e-02,0.08
-3.012e-02,0.08
-3.010e-02,0
-3.008e-02,0.08
-3.006e-02,0.08
-3.004e-02,0.24
-3.002e-02,0.16
-3.000e-02,0
-2.998e-02,0.16
-2.996e-02,0.08
-2.994e-02,0.16
-2.992e-02,0.08
-2.990e-02,0
-2.988e-02,0
-2.986e-02,0.16
-2.984e-02,0.16
-2.982e-02,0
-2.980e-02,0.08
-2.978e-02,0.16
-2.976e-02,0.16
-2.974e-02,0.08
-2.972e-02,0.16
-2.970e-02,0.16
-2.968e-02,0.08
-2.966e-02,0.16
-2.964e-02,0.16
-2.962e-02,0.08
-2.960e-02,0
-2.958e-02,0.16
-2.956e-02,0.08
-2.954e-02,0.08
-2.952e-02,0
-2.950e-02,0.16
-2.948e-02,0.08
-2.946e-02,0.16
-2.944e-02,0.08
-2.942e-02,0.16
-2.940e-02,0.16
-2.938e-02,0.08
-2.936e-02,0.24
-2.934e-02,0
-2.932e-02,0.08
-2.930e-02,0.16
-2.928e-02,0.16
-2.926e-02,0
-2.924e-02,0
-2.922e-02,0
